brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
ASUS,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,49990,4,14,2
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,75999,3,0,0
ASUS,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,80990,3,0,0
Lenovo,AMD,Ryzen 5,,4,DDR4,512,0,Windows,32,0,Casual,1,No,No,59900,3,3,0
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,54590,4,349,69
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,75500,3,0,0
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,51890,4,519,48
ASUS,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,78000,2,3,0
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,59999,4,19,1
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,64990,3,8,1
DELL,AMD,Ryzen 5,,4,DDR4,1024,0,Windows,32,0,Casual,0,No,No,57900,4,3,1
Lenovo,AMD,Ryzen 5,,4,LPDDR4X,1024,0,Windows,64,0,ThinNlight,3,Yes,Yes,81978,3,0,0
HP,AMD,Ryzen 5,,4,DDR4,0,1024,Windows,64,4,Gaming,1,No,No,59990,4,1480,151
DELL,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Casual,0,No,No,49490,4,31,3
ASUS,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Casual,1,No,No,54990,4,18,3
Lenovo,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,4,Casual,0,No,No,68500,4,271,24
ASUS,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Casual,1,No,No,54990,4,49,6
ASUS,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,32,0,Casual,1,No,Yes,54990,4,474,65
Lenovo,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Gaming,1,No,Yes,63990,4,861,116
HP,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,4,Gaming,1,No,No,80000,4,34,6
DELL,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,32,0,Casual,0,No,No,51990,3,0,0
ASUS,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,0,Casual,1,No,Yes,62990,4,165,34
HP,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,0,ThinNlight,1,No,No,52990,4,698,74
ASUS,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,0,ThinNlight,1,No,Yes,75100,3,0,0
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,32,4,Gaming,0,No,No,76990,4,22,3
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,79990,3,0,0
ASUS,AMD,Ryzen 7,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,71990,4,144,16
ASUS,AMD,Ryzen 7,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,71990,4,1810,235
Lenovo,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,99990,4,26,1
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,79990,3,0,0
DELL,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,93990,3,0,0
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Gaming,0,No,No,82990,4,1067,145
ASUS,AMD,Ryzen 7,,4,DDR5,512,0,Windows,64,4,Casual,0,No,No,106990,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,92990,4,25,4
Lenovo,Intel,Ryzen 7,,4,DDR4,512,0,Windows,32,4,Casual,3,No,Yes,81490,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,56990,3,0,0
MSI,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,0,No,No,64990,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,60990,4,530,69
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,84988,3,0,0
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,1,No,No,90990,4,273,40
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,63990,4,77,7
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,63990,4,105,10
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,57999,4,44,5
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,32,4,Casual,0,No,No,72400,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,Yes,No,78990,4,6,0
acer,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,59990,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR5,512,0,Windows,32,4,Casual,1,No,No,111990,3,0,0
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,32,0,Casual,0,Yes,No,109000,3,0,0
DELL,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,6,Casual,0,No,No,89990,4,191,27
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,3,Yes,Yes,78988,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,0,No,No,73138,3,4,1
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,1,No,No,106990,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,32,4,Casual,0,No,No,79990,3,0,0
DELL,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,89570,3,0,0
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,68500,4,134,22
Lenovo,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,73400,3,0,0
HP,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,2,Casual,1,No,Yes,79990,3,23,6
HP,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,84990,2,4,2
MSI,AMD,Ryzen 7,,16,DDR4,1024,0,Windows,64,8,Casual,1,No,No,99990,4,108,24
ASUS,AMD,Ryzen 7,,8,LPDDR4X,1024,0,Windows,64,4,Casual,0,No,No,72990,4,198,24
HP,AMD,Ryzen 7,,16,DDR4,1024,0,Windows,64,0,ThinNlight,1,Yes,Yes,92990,3,0,0
HP,AMD,Ryzen 7,,16,DDR4,1024,0,Windows,64,0,ThinNlight,1,No,Yes,84190,3,0,0
ASUS,AMD,Ryzen 7,,16,LPDDR4X,1024,0,Windows,64,0,Casual,0,Yes,No,112990,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR5,1024,0,Windows,32,4,Casual,1,No,No,114990,3,0,0
acer,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,99990,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,32,4,Gaming,0,No,No,95990,4,57,3
HP,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,8,Casual,1,No,No,159990,4,17,2
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,Yes,76990,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,130990,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,99990,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR5,1024,0,Windows,64,4,Casual,0,No,No,112990,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,Yes,77988,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,Yes,76000,5,1,1
ASUS,AMD,Ryzen 7,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,No,99990,4,77,15
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,111000,3,0,0
ASUS,AMD,Ryzen 7,,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,1,No,Yes,84970,3,2,1
HP,AMD,Ryzen 7,,16,DDR4,256,1024,Windows,64,4,Gaming,1,No,Yes,75990,4,1084,123
acer,AMD,Ryzen 7,,16,DDR4,256,1024,Windows,64,6,Casual,1,No,No,89990,4,272,36
acer,AMD,Ryzen 7,,16,DDR4,256,1024,Windows,64,4,Casual,0,No,No,81990,4,141,24
Lenovo,AMD,Ryzen 7,,4,DDR4,512,1024,Windows,32,0,Casual,0,No,No,80490,3,0,0
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,135990,3,0,0
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,32,0,Casual,1,No,No,154990,4,194,42
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,199990,4,9,2
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,4,Casual,0,No,No,114990,4,28,4
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,129990,4,204,35
ASUS,AMD,Ryzen 9,,16,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,114990,4,32,6
MSI,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,0,No,No,146990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,104990,4,14,2
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,No,114990,4,14,1
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,124990,5,3,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,0,Casual,0,Yes,No,134990,3,0,0
HP,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,141990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,129990,3,0,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,142990,4,4,1
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,121990,3,0,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,124990,4,44,12
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,6,Casual,0,No,No,141990,4,61,13
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,162990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,130500,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,0,No,No,116990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,32,6,Casual,0,No,No,138990,3,0,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,234990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,135990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,144990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,149990,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,142990,3,0,0
Lenovo,AMD,Ryzen 5,10.0,8,DDR4,512,0,DOS,64,0,ThinNlight,0,No,No,57490,4,18,4
