brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,5293.08,3,0,0
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,2,Casual,1,No,Yes,3455.46,4,90,13
ASUS,AMD,Ryzen 5,,8,DDR4,512,0,Windows,32,0,ThinNlight,1,No,Yes,2694.06,4,6,1
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2699.46,4,47,7
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,3212.46,3,0,0
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,3995.95,4,206,27
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,3293.46,4,183,42
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,6,Casual,0,No,No,4114.26,4,358,64
Lenovo,AMD,Ryzen 5,,4,LPDDR4X,512,0,Windows,64,0,ThinNlight,3,Yes,Yes,4039.09,3,0,0
ASUS,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,3185.46,4,88,13
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,32,4,Casual,0,No,No,3677.4,3,0,0
Lenovo,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,Yes,Yes,4211.46,3,0,0
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2974.86,4,364,52
ASUS,AMD,Ryzen 5,,4,LPDDR4X,512,0,Windows,64,0,Casual,0,Yes,No,4967.46,3,0,0
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,4547.23,3,0,0
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,2429.46,4,313,39
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2888.46,4,826,118
Lenovo,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,4,Casual,0,No,No,4130.89,3,0,0
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,4,Casual,1,No,No,5341.68,3,0,0
MSI,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,0,No,No,2969.46,4,1410,203
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,2699.46,4,47,6
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,32,0,Casual,0,No,No,2828.52,3,0,0
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,2699.46,4,6,1
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2835.0,4,741,67
ASUS,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2699.46,4,14,2
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,4103.95,3,0,0
ASUS,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,4373.46,3,0,0
Lenovo,AMD,Ryzen 5,,4,DDR4,512,0,Windows,32,0,Casual,1,No,No,3234.6,3,3,0
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2947.86,4,349,69
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,4077.0,3,0,0
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2802.06,4,519,48
ASUS,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,4212.0,2,3,0
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,3239.95,4,19,1
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,3509.46,3,8,1
DELL,AMD,Ryzen 5,,4,DDR4,1024,0,Windows,32,0,Casual,0,No,No,3126.6,4,3,1
Lenovo,AMD,Ryzen 5,,4,LPDDR4X,1024,0,Windows,64,0,ThinNlight,3,Yes,Yes,4426.81,3,0,0
HP,AMD,Ryzen 5,,4,DDR4,0,1024,Windows,64,4,Gaming,1,No,No,3239.46,4,1480,151
DELL,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Casual,0,No,No,2672.46,4,31,3
ASUS,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Casual,1,No,No,2969.46,4,18,3
Lenovo,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,4,Casual,0,No,No,3699.0,4,271,24
ASUS,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Casual,1,No,No,2969.46,4,49,6
ASUS,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,32,0,Casual,1,No,Yes,2969.46,4,474,65
Lenovo,AMD,Ryzen 5,,8,DDR4,256,1024,Windows,64,0,Gaming,1,No,Yes,3455.46,4,861,116
HP,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,4,Gaming,1,No,No,4320.0,4,34,6
DELL,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,32,0,Casual,0,No,No,2807.46,3,0,0
ASUS,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,0,Casual,1,No,Yes,3401.46,4,165,34
HP,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,0,ThinNlight,1,No,No,2861.46,4,698,74
ASUS,AMD,Ryzen 5,,4,DDR4,256,1024,Windows,64,0,ThinNlight,1,No,Yes,4055.4,3,0,0
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,32,4,Gaming,0,No,No,4157.46,4,22,3
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,4319.46,3,0,0
ASUS,AMD,Ryzen 7,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,3887.46,4,144,16
ASUS,AMD,Ryzen 7,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,3887.46,4,1810,235
Lenovo,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,5399.46,4,26,1
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,4319.46,3,0,0
DELL,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,5075.46,3,0,0
ASUS,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Gaming,0,No,No,4481.46,4,1067,145
ASUS,AMD,Ryzen 7,,4,DDR5,512,0,Windows,64,4,Casual,0,No,No,5777.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,5021.46,4,25,4
Lenovo,Intel,Ryzen 7,,4,DDR4,512,0,Windows,32,4,Casual,3,No,Yes,4400.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,3077.46,3,0,0
MSI,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,0,No,No,3509.46,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,3293.46,4,530,69
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,4589.35,3,0,0
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,1,No,No,4913.46,4,273,40
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,3455.46,4,77,7
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,3455.46,4,105,10
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,3131.95,4,44,5
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,32,4,Casual,0,No,No,3909.6,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,Yes,No,4265.46,4,6,0
acer,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,3239.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR5,512,0,Windows,32,4,Casual,1,No,No,6047.46,3,0,0
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,32,0,Casual,0,Yes,No,5886.0,3,0,0
DELL,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,6,Casual,0,No,No,4859.46,4,191,27
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,3,Yes,Yes,4265.35,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,0,No,No,3949.45,3,4,1
Lenovo,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,4,Casual,1,No,No,5777.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,512,0,Windows,32,4,Casual,0,No,No,4319.46,3,0,0
DELL,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,4836.78,3,0,0
HP,AMD,Ryzen 7,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,3699.0,4,134,22
Lenovo,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,3963.6,3,0,0
HP,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,2,Casual,1,No,Yes,4319.46,3,23,6
HP,AMD,Ryzen 7,,16,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,4589.46,2,4,2
MSI,AMD,Ryzen 7,,16,DDR4,1024,0,Windows,64,8,Casual,1,No,No,5399.46,4,108,24
ASUS,AMD,Ryzen 7,,8,LPDDR4X,1024,0,Windows,64,4,Casual,0,No,No,3941.46,4,198,24
HP,AMD,Ryzen 7,,16,DDR4,1024,0,Windows,64,0,ThinNlight,1,Yes,Yes,5021.46,3,0,0
HP,AMD,Ryzen 7,,16,DDR4,1024,0,Windows,64,0,ThinNlight,1,No,Yes,4546.26,3,0,0
ASUS,AMD,Ryzen 7,,16,LPDDR4X,1024,0,Windows,64,0,Casual,0,Yes,No,6101.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR5,1024,0,Windows,32,4,Casual,1,No,No,6209.46,3,0,0
acer,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,5399.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,32,4,Gaming,0,No,No,5183.46,4,57,3
HP,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,8,Casual,1,No,No,8639.46,4,17,2
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,Yes,4157.46,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,7073.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,5399.46,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR5,1024,0,Windows,64,4,Casual,0,No,No,6101.46,3,0,0
Lenovo,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,Yes,4211.35,3,0,0
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,Yes,4104.0,5,1,1
ASUS,AMD,Ryzen 7,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,No,5399.46,4,77,15
ASUS,AMD,Ryzen 7,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,5994.0,3,0,0
ASUS,AMD,Ryzen 7,,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,1,No,Yes,4588.38,3,2,1
HP,AMD,Ryzen 7,,16,DDR4,256,1024,Windows,64,4,Gaming,1,No,Yes,4103.46,4,1084,123
acer,AMD,Ryzen 7,,16,DDR4,256,1024,Windows,64,6,Casual,1,No,No,4859.46,4,272,36
acer,AMD,Ryzen 7,,16,DDR4,256,1024,Windows,64,4,Casual,0,No,No,4427.46,4,141,24
Lenovo,AMD,Ryzen 7,,4,DDR4,512,1024,Windows,32,0,Casual,0,No,No,4346.46,3,0,0
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,7343.46,3,0,0
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,32,0,Casual,1,No,No,8369.46,4,194,42
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,10799.46,4,9,2
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,4,Casual,0,No,No,6209.46,4,28,4
ASUS,AMD,Ryzen 9,,16,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,7019.46,4,204,35
ASUS,AMD,Ryzen 9,,16,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,6209.46,4,32,6
MSI,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,0,No,No,7937.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,5669.46,4,14,2
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,No,6209.46,4,14,1
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,6749.46,5,3,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,0,Casual,0,Yes,No,7289.46,3,0,0
HP,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,7667.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,7019.46,3,0,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,7721.46,4,4,1
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,6587.46,3,0,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,6749.46,4,44,12
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,6,Casual,0,No,No,7667.46,4,61,13
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,8801.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,7047.0,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,0,No,No,6317.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,32,6,Casual,0,No,No,7505.46,3,0,0
ASUS,AMD,Ryzen 9,,4,LPDDR4X,1024,0,Windows,64,4,Casual,1,Yes,Yes,12689.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,7343.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,0,Casual,1,No,No,7829.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,8099.46,3,0,0
ASUS,AMD,Ryzen 9,,4,DDR4,1024,0,Windows,64,4,Casual,1,No,No,7721.46,3,0,0
Lenovo,AMD,Ryzen 5,10.0,8,DDR4,512,0,DOS,64,0,ThinNlight,0,No,No,3104.46,4,18,4
